participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
42,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,2.9999300258561723,1,1.0998145643855275,2.87523834312394,1,1.1464220385597954,0.7145139175603736,0.4996234489213194,3.1481067909922382,1.1513777182779446,1.3083329061896578,1.336117191105259
