participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
13,DFT_CRT,value_scaling,wide,DEoptim,0.4624253979074867,1,1.0208530790834134,0.010000021027988523,1,0.6231121030327421,2.316516758691828,1.351498330232781
