participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,a,t0
83,DDM,time_scaling,wide,DEoptimR,1,0.4894282626616769,1,0.471978982675355,1,3.9553223736584187,0.5797940694271912,1.066273674363969,0.09719683448784054
83,DDM,time_scaling,wide,DEoptimR,2,0.5092348055890762,1,0.2089516482963114,1,6.159141297047011,0.3883391511752591,1.3700631243696866,1.4697728072908431
83,DDM,time_scaling,wide,DEoptimR,3,0.7581433573248155,1,0.5201357881282457,1,1.449251855488944,0.3301377099478524,3.292346185068326,1.281317405832657
83,DDM,time_scaling,wide,DEoptimR,4,0.8361243989311375,1,0.6835069703147747,1,1.9763715314463153,0.6663841374119355,5.405582308872368,0.9230846851662247
83,DDM,time_scaling,wide,DEoptimR,5,0.866587100731046,1,0.4749423256306886,1,2.394134560599923,0.5412640458379313,6.340266351564093,1.3474176832591185
83,DDM,time_scaling,wide,DEoptimR,6,0.6690790641284549,1,0.26506789406412284,1,3.1060842857566593,0.717084999211379,2.478936560863472,0.6689484358476464
83,DDM,time_scaling,wide,DEoptimR,7,0.7567580950852152,1,0.5708071216192688,1,0.37127693416550756,0.5587804055885784,5.785620812225918,1.2308640768955146
83,DDM,time_scaling,wide,DEoptimR,8,0.7567580950852152,1,0.5708071216192688,1,0.37127693416550756,0.5587804055885784,5.785620812225918,1.2308640768955146
83,DDM,time_scaling,wide,DEoptimR,9,1.0807377985284523,1,0.1481077184825288,1,2.124445714769595,0.11753028548673444,2.873199101634197,1.1323900354311252
83,DDM,time_scaling,wide,DEoptimR,10,0.7567580950852152,1,0.10085023521892159,1,7.175733060644629,0.43901865409298035,5.785620812225918,1.2308640768955146
83,DDM,time_scaling,wide,DEoptimR,11,0.7567580950852152,1,0.10085023521892159,1,7.175733060644629,0.43901865409298035,5.785620812225918,1.2308640768955146
83,DDM,time_scaling,wide,DEoptimR,12,0.5269827955755768,1,0.35340976234411803,1,3.603999345434719,0.8839087408817854,7.036410091745788,0.4330119738233122
83,DDM,time_scaling,wide,DEoptimR,13,0.7522140999689264,1,0.05542511760946079,1,4.566167133003269,0.30434478415318333,7.030858299944864,1.4747674556077803
83,DDM,time_scaling,wide,DEoptimR,14,0.7522140999689264,1,0.05542511760946079,1,4.566167133003269,0.30434478415318333,7.030858299944864,1.4747674556077803
83,DDM,time_scaling,wide,DEoptimR,15,0.5028224432268713,1,0.036596044476800114,1,5.259296995596669,0.5245831105146446,9.489399288139094,0.2465802919208095
83,DDM,time_scaling,wide,DEoptimR,16,0.39348420660665206,1,0.1259089885881368,1,5.3260435342233325,0.8044377652970274,9.259102522936447,0.4149079296818276
83,DDM,time_scaling,wide,DEoptimR,17,0.39348420660665206,1,0.1259089885881368,1,5.3260435342233325,0.8044377652970274,9.259102522936447,0.4149079296818276
83,DDM,time_scaling,wide,DEoptimR,18,0.39348420660665206,1,0.1259089885881368,1,5.3260435342233325,0.8044377652970274,9.259102522936447,0.4149079296818276
83,DDM,time_scaling,wide,DEoptimR,19,0.29830249597998854,1,0.36946988287220545,1,4.03139571775708,0.9140408213919077,7.342931348683373,0.8287792921107147
83,DDM,time_scaling,wide,DEoptimR,20,0.29830249597998854,1,0.36946988287220545,1,4.03139571775708,0.9140408213919077,7.342931348683373,0.8287792921107147
83,DDM,time_scaling,wide,DEoptimR,21,0.29830249597998854,1,0.36946988287220545,1,4.03139571775708,0.9140408213919077,7.342931348683373,0.8287792921107147
83,DDM,time_scaling,wide,DEoptimR,22,0.29830249597998854,1,0.36946988287220545,1,4.03139571775708,0.9140408213919077,7.342931348683373,0.8287792921107147
83,DDM,time_scaling,wide,DEoptimR,23,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,24,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,25,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,26,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,27,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,28,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,29,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,30,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,31,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,32,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,33,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,34,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,35,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,36,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,37,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,38,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,39,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,40,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,41,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,42,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,43,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,44,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,45,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,46,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,47,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,48,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,49,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
83,DDM,time_scaling,wide,DEoptimR,50,0.31791497942594144,1,0.2902878164305497,1,0.892311197472086,0.6048771734041588,4.112754640522377,1.256806238240743
