participant_id,model,parameterization,bound_settings,algorithm,frame,ip,delay
56,DDM,time_scaling_t0,wide,DEoptim,delay,43.519999999999996,0
56,DDM,time_scaling_t0,wide,DEoptim,delay,41.645709198826765,1
56,DDM,time_scaling_t0,wide,DEoptim,delay,40.6032363448735,2
56,DDM,time_scaling_t0,wide,DEoptim,delay,39.747129077591865,3
56,DDM,time_scaling_t0,wide,DEoptim,delay,38.99496158717871,4
56,DDM,time_scaling_t0,wide,DEoptim,delay,38.312693008769394,5
56,DDM,time_scaling_t0,wide,DEoptim,delay,37.682081752701365,6
56,DDM,time_scaling_t0,wide,DEoptim,delay,37.091915514318295,7
56,DDM,time_scaling_t0,wide,DEoptim,delay,36.53468035325353,8
56,DDM,time_scaling_t0,wide,DEoptim,delay,36.0050299092942,9
56,DDM,time_scaling_t0,wide,DEoptim,delay,35.498988529120425,10
56,DDM,time_scaling_t0,wide,DEoptim,delay,35.0134978909267,11
56,DDM,time_scaling_t0,wide,DEoptim,delay,34.54614120172037,12
56,DDM,time_scaling_t0,wide,DEoptim,delay,34.0949663909041,13
56,DDM,time_scaling_t0,wide,DEoptim,delay,33.658367878671754,14
56,DDM,time_scaling_t0,wide,DEoptim,delay,33.23500471517616,15
56,DDM,time_scaling_t0,wide,DEoptim,delay,32.823742223753676,16
56,DDM,time_scaling_t0,wide,DEoptim,delay,32.42360935323987,17
56,DDM,time_scaling_t0,wide,DEoptim,delay,32.03376683599714,18
56,DDM,time_scaling_t0,wide,DEoptim,delay,31.65348296608675,19
56,DDM,time_scaling_t0,wide,DEoptim,delay,31.28211486927925,20
56,DDM,time_scaling_t0,wide,DEoptim,delay,30.919093807652473,21
56,DDM,time_scaling_t0,wide,DEoptim,delay,30.563913499129793,22
56,DDM,time_scaling_t0,wide,DEoptim,delay,30.216120724598788,23
56,DDM,time_scaling_t0,wide,DEoptim,delay,29.875307694692676,24
56,DDM,time_scaling_t0,wide,DEoptim,delay,29.54110578704892,25
56,DDM,time_scaling_t0,wide,DEoptim,delay,29.213180363045858,26
56,DDM,time_scaling_t0,wide,DEoptim,delay,28.89122644361303,27
56,DDM,time_scaling_t0,wide,DEoptim,delay,28.574965075202506,28
56,DDM,time_scaling_t0,wide,DEoptim,delay,28.26414025506151,29
56,DDM,time_scaling_t0,wide,DEoptim,delay,27.95851631341269,30
56,DDM,time_scaling_t0,wide,DEoptim,delay,27.65787567167933,31
56,DDM,time_scaling_t0,wide,DEoptim,delay,27.362016912349713,32
56,DDM,time_scaling_t0,wide,DEoptim,delay,27.070753108771967,33
56,DDM,time_scaling_t0,wide,DEoptim,delay,26.783910373056965,34
56,DDM,time_scaling_t0,wide,DEoptim,delay,26.501326588027634,35
56,DDM,time_scaling_t0,wide,DEoptim,delay,26.22285029529333,36
56,DDM,time_scaling_t0,wide,DEoptim,delay,25.948339716421433,37
56,DDM,time_scaling_t0,wide,DEoptim,delay,25.677661888105327,38
56,DDM,time_scaling_t0,wide,DEoptim,delay,25.410691895399903,39
56,DDM,time_scaling_t0,wide,DEoptim,delay,25.147312189672263,40
56,DDM,time_scaling_t0,wide,DEoptim,delay,24.887411980022037,41
56,DDM,time_scaling_t0,wide,DEoptim,delay,24.630886688656542,42
56,DDM,time_scaling_t0,wide,DEoptim,delay,24.377637462135198,43
56,DDM,time_scaling_t0,wide,DEoptim,delay,24.127570731584107,44
56,DDM,time_scaling_t0,wide,DEoptim,delay,23.880597815971765,45
56,DDM,time_scaling_t0,wide,DEoptim,delay,23.63663456336453,46
56,DDM,time_scaling_t0,wide,DEoptim,delay,23.395601025778323,47
56,DDM,time_scaling_t0,wide,DEoptim,delay,23.15742116383113,48
56,DDM,time_scaling_t0,wide,DEoptim,delay,22.922022577900023,49
56,DDM,time_scaling_t0,wide,DEoptim,delay,22.68933626291069,50
56,DDM,time_scaling_t0,wide,DEoptim,delay,22.459296384250305,51
56,DDM,time_scaling_t0,wide,DEoptim,delay,22.23184007260466,52
56,DDM,time_scaling_t0,wide,DEoptim,delay,22.006907235787452,53
56,DDM,time_scaling_t0,wide,DEoptim,delay,21.784440385859686,54
56,DDM,time_scaling_t0,wide,DEoptim,delay,21.56438448003618,55
56,DDM,time_scaling_t0,wide,DEoptim,delay,21.346686774048155,56
56,DDM,time_scaling_t0,wide,DEoptim,delay,21.131296686781393,57
56,DDM,time_scaling_t0,wide,DEoptim,delay,20.91816567513978,58
56,DDM,time_scaling_t0,wide,DEoptim,delay,20.70724711819847,59
56,DDM,time_scaling_t0,wide,DEoptim,delay,20.498496209810863,60
56,DDM,time_scaling_t0,wide,DEoptim,delay,20.29186985892146,61
56,DDM,time_scaling_t0,wide,DEoptim,delay,20.087326596914405,62
56,DDM,time_scaling_t0,wide,DEoptim,delay,19.884826491395035,63
56,DDM,time_scaling_t0,wide,DEoptim,delay,19.684331065862786,64
56,DDM,time_scaling_t0,wide,DEoptim,delay,19.485803224786753,65
56,DDM,time_scaling_t0,wide,DEoptim,delay,19.289207183642958,66
56,DDM,time_scaling_t0,wide,DEoptim,delay,19.094508403514247,67
56,DDM,time_scaling_t0,wide,DEoptim,delay,18.90167352989141,68
56,DDM,time_scaling_t0,wide,DEoptim,delay,18.710670335347906,69
56,DDM,time_scaling_t0,wide,DEoptim,delay,18.521467665790063,70
56,DDM,time_scaling_t0,wide,DEoptim,delay,18.334035390011874,71
56,DDM,time_scaling_t0,wide,DEoptim,delay,18.148344352307358,72
56,DDM,time_scaling_t0,wide,DEoptim,delay,17.96436632791533,73
56,DDM,time_scaling_t0,wide,DEoptim,delay,17.782073981090527,74
56,DDM,time_scaling_t0,wide,DEoptim,delay,17.601440825612954,75
56,DDM,time_scaling_t0,wide,DEoptim,delay,17.42244118756295,76
56,DDM,time_scaling_t0,wide,DEoptim,delay,17.24505017020384,77
56,DDM,time_scaling_t0,wide,DEoptim,delay,17.06924362082699,78
56,DDM,time_scaling_t0,wide,DEoptim,delay,16.894998099425756,79
56,DDM,time_scaling_t0,wide,DEoptim,delay,16.722290849075666,80
56,DDM,time_scaling_t0,wide,DEoptim,delay,16.551099767907676,81
56,DDM,time_scaling_t0,wide,DEoptim,delay,16.381403382570042,82
56,DDM,time_scaling_t0,wide,DEoptim,delay,16.213180823082826,83
56,DDM,time_scaling_t0,wide,DEoptim,delay,16.046411798995813,84
56,DDM,time_scaling_t0,wide,DEoptim,delay,15.881076576767745,85
56,DDM,time_scaling_t0,wide,DEoptim,delay,15.71715595829052,86
56,DDM,time_scaling_t0,wide,DEoptim,delay,15.554631260487946,87
56,DDM,time_scaling_t0,wide,DEoptim,delay,15.393484295923418,88
56,DDM,time_scaling_t0,wide,DEoptim,delay,15.233697354355838,89
56,DDM,time_scaling_t0,wide,DEoptim,delay,15.075253185187314,90
56,DDM,time_scaling_t0,wide,DEoptim,delay,14.918134980750025,91
56,DDM,time_scaling_t0,wide,DEoptim,delay,14.762326360383492,92
56,DDM,time_scaling_t0,wide,DEoptim,delay,14.607811355256576,93
56,DDM,time_scaling_t0,wide,DEoptim,delay,14.454574393892043,94
56,DDM,time_scaling_t0,wide,DEoptim,delay,14.302600288353673,95
56,DDM,time_scaling_t0,wide,DEoptim,delay,14.151874221059456,96
56,DDM,time_scaling_t0,wide,DEoptim,delay,14.002381732185901,97
56,DDM,time_scaling_t0,wide,DEoptim,delay,13.854108707631436,98
56,DDM,time_scaling_t0,wide,DEoptim,delay,13.707041367508566,99
56,DDM,time_scaling_t0,wide,DEoptim,delay,13.561166255136564,100
56,DDM,time_scaling_t0,wide,DEoptim,delay,13.416470226508213,101
56,DDM,time_scaling_t0,wide,DEoptim,delay,13.272940440205522,102
56,DDM,time_scaling_t0,wide,DEoptim,delay,13.130564347741542,103
56,DDM,time_scaling_t0,wide,DEoptim,delay,12.98932968430593,104
56,DDM,time_scaling_t0,wide,DEoptim,delay,12.849224459894039,105
56,DDM,time_scaling_t0,wide,DEoptim,delay,12.71023695080003,106
56,DDM,time_scaling_t0,wide,DEoptim,delay,12.572355691455911,107
56,DDM,time_scaling_t0,wide,DEoptim,delay,12.435569466599368,108
56,DDM,time_scaling_t0,wide,DEoptim,delay,12.299867303754324,109
56,DDM,time_scaling_t0,wide,DEoptim,delay,12.165238466009,110
56,DDM,time_scaling_t0,wide,DEoptim,delay,12.031672445077222,111
56,DDM,time_scaling_t0,wide,DEoptim,delay,11.8991589546295,112
56,DDM,time_scaling_t0,wide,DEoptim,delay,11.767687923881027,113
56,DDM,time_scaling_t0,wide,DEoptim,delay,11.637249491424802,114
56,DDM,time_scaling_t0,wide,DEoptim,delay,11.50783399929831,115
56,DDM,time_scaling_t0,wide,DEoptim,delay,11.37943198727316,116
56,DDM,time_scaling_t0,wide,DEoptim,delay,11.252034187357443,117
56,DDM,time_scaling_t0,wide,DEoptim,delay,11.125631518501343,118
56,DDM,time_scaling_t0,wide,DEoptim,delay,11.000215081496773,119
56,DDM,time_scaling_t0,wide,DEoptim,delay,10.8757761540625,120
56,DDM,time_scaling_t0,wide,DEoptim,delay,10.752306186106651,121
56,DDM,time_scaling_t0,wide,DEoptim,delay,10.629796795158766,122
56,DDM,time_scaling_t0,wide,DEoptim,delay,10.508239761964205,123
56,DDM,time_scaling_t0,wide,DEoptim,delay,10.387627026233837,124
56,DDM,time_scaling_t0,wide,DEoptim,delay,10.26795068254251,125
56,DDM,time_scaling_t0,wide,DEoptim,delay,10.149202976369986,126
56,DDM,time_scaling_t0,wide,DEoptim,delay,10.031376300278431,127
56,DDM,time_scaling_t0,wide,DEoptim,delay,9.91446319022077,128
56,DDM,time_scaling_t0,wide,DEoptim,date,43.519999999999996,0
56,DDM,time_scaling_t0,wide,DEoptim,date,41.719255100480915,1
56,DDM,time_scaling_t0,wide,DEoptim,date,40.71708666269646,2
