participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,w,theta_star,t01,t02
33,DFT_CRT,time_scaling_t0,wide,DEoptim,1.4932572700713977,1,1.1756336344958458,1,0.3648934117696874,0.37673041589350237,4.652328633735915,0.9142714317329048,1.2534834753507471
