participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
84,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.6127308444800859,1,0.9965103828744384,0.710135427594883,1,1.0001201205391526,0.8359761114794827,4.08100202213142,1.3260836726908396,1.2125025103988885
