participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
93,DDM,time_and_value_scaling_t0,wide,DEoptim,0.8795165268462034,1,0.4685253576744359,2.276579958590369,1,0.5032458219049625,0.9999734209072825,3.5000402656505862,1.3747812832816448,1.5511889160226477
