participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
69,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.46639627172486775,1,0.9859087698532877,0.3817654870313351,1,0.8946444420954003,0.6782331326496372,0.6325754313201252,2.9179958467921563,1.3445610160856207,1.3228750584471038,1.459135620217633
