participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
24,DFT_CRT,defer_speedup_time_scaling_t0,wide,DEoptim,2358,TRUE,-408.78121661087937,835.5624332217587,867.0737571166612
