participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
88,DFT_CRT,time_scaling_t0,wide,DEoptim,1.3693126408059018,1,2.9999999915424587,1,0.18327088020991644,1.1031048839733623e-12,0.5384464218239737,2.9922579516877477,1.4793087856771652,1.3111709909078708,1.5893728859945133
