participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t0
50,DDM,time_and_value_scaling,wide,DEoptimR,1.0098326355753358,1,0.79598197997923,0.5328639103111791,1,0.824225006174926,0.7509573021823754,3.6962547969694763,1.311524606192344
