participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
15,DDM,value_scaling_t0,wide,DEoptimR,0.894844786304637,1,1.0095670502273928,0.22709752454689802,1,0.5937924661560526,3.5515783615538603,1.170123766395652,1.3843505935082465,1.281424285159578
