participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
90,DDM,time_scaling_t0,wide,DEoptim,0.6706685722580112,1,1.1831431677977269,1,1.0083336058365926,1.059906910675386,0.9938304999611242,3.6440389387807355,1.366614657911414,1.4670624888527963,1.70704030208488
