participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
79,DDM,time_and_value_scaling_t0,wide,DEoptim,delay,2575.284678569229,0.4623026551314821
79,DDM,time_and_value_scaling_t0,wide,DEoptim,date,2485.941281819271,0.4462641604828367
