participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
13,DDM,value_scaling_t0,wide,DEoptim,1.5578540710908875,1,1.0402352705462874,0.08833779580886554,1,0.008422057029989272,2.4940859649505067,1.298560515348687,1.3809576313395981,1.3349648130681226
