participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
75,DDM,date_delay_time_scaling_t0,wide,DEoptim,929,TRUE,-311.7318161237339,637.4636322474678,658.8126242982146
