participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
68,DFT_CRT,date_delay_value_scaling,wide,DEoptim,647,TRUE,-321.15072350704827,654.3014470140965,672.9733737442358
