participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
83,DFT_CRT,value_scaling,wide,DEoptim,1,0.7683328044507653,1,1.3301527400035411,0.37325047553051266,1,0.16052710918767846,9.928317661846522,0.17802277526352556
83,DFT_CRT,value_scaling,wide,DEoptim,2,0.7683328044507653,1,1.3301527400035411,0.37325047553051266,1,0.16052710918767846,9.928317661846522,0.17802277526352556
83,DFT_CRT,value_scaling,wide,DEoptim,3,1.8316953907324933,1,2.000210201460868,1.3643732485105284,1,0.15451493080123796,7.868347433602902,0.7854672683053652
83,DFT_CRT,value_scaling,wide,DEoptim,4,1.8316953907324933,1,2.000210201460868,1.3643732485105284,1,0.15451493080123796,7.868347433602902,0.7854672683053652
83,DFT_CRT,value_scaling,wide,DEoptim,5,1.8316953907324933,1,2.000210201460868,1.3643732485105284,1,0.15451493080123796,7.868347433602902,0.7854672683053652
83,DFT_CRT,value_scaling,wide,DEoptim,6,1.8316953907324933,1,0.922418327461928,0.5168369906176812,1,0.15451493080123796,7.868347433602902,0.7854672683053652
83,DFT_CRT,value_scaling,wide,DEoptim,7,1.8316953907324933,1,0.922418327461928,0.5168369906176812,1,0.15451493080123796,7.868347433602902,0.7854672683053652
83,DFT_CRT,value_scaling,wide,DEoptim,8,2.114422073403839,1,0.7832032448016104,0.18343726056395102,1,0.26954538163191355,7.2291306540982765,0.6285311191645451
83,DFT_CRT,value_scaling,wide,DEoptim,9,2.73674108006687,1,1.6762897023148833,2.1141796023980715,1,0.26954538163191355,7.2291306540982765,0.6285311191645451
83,DFT_CRT,value_scaling,wide,DEoptim,10,1.8624469158286228,1,2.740220215637237,0.7894716494825518,1,0.29268295286403073,6.5508768849942225,0.8799291579671946
83,DFT_CRT,value_scaling,wide,DEoptim,11,2.73674108006687,1,2.6666543118636312,2.1141796023980715,1,0.26954538163191355,7.2291306540982765,0.6285311191645451
83,DFT_CRT,value_scaling,wide,DEoptim,12,2.73674108006687,1,2.6666543118636312,2.1141796023980715,1,0.26954538163191355,7.2291306540982765,0.6285311191645451
83,DFT_CRT,value_scaling,wide,DEoptim,13,1.4995500080189668,1,1.84414008166641,1.5475262726327712,1,0.49610227412050595,6.039604001391028,1.0291170158509908
83,DFT_CRT,value_scaling,wide,DEoptim,14,1.8624469158286228,1,2.740220215637237,1.3380425190669485,1,0.29268295286403073,6.5508768849942225,0.8799291579671946
83,DFT_CRT,value_scaling,wide,DEoptim,15,1.8624469158286228,1,2.740220215637237,1.3380425190669485,1,0.29268295286403073,6.5508768849942225,0.8799291579671946
83,DFT_CRT,value_scaling,wide,DEoptim,16,1.8031781758460559,1,0.38137713354080915,0.6276603613574369,1,0.3364835698207755,4.075999282885953,1.065472033788137
83,DFT_CRT,value_scaling,wide,DEoptim,17,2.0904257753241806,1,1.8222138637117888,1.4628534856066109,1,0.2783290566340741,4.726863545489781,0.7230493341971178
83,DFT_CRT,value_scaling,wide,DEoptim,18,2.0904257753241806,1,1.8222138637117888,1.4628534856066109,1,0.2783290566340741,4.726863545489781,0.7230493341971178
83,DFT_CRT,value_scaling,wide,DEoptim,19,2.0904257753241806,1,1.8222138637117888,1.4628534856066109,1,0.2783290566340741,4.726863545489781,0.7230493341971178
83,DFT_CRT,value_scaling,wide,DEoptim,20,2.73674108006687,1,2.6666543118636312,2.1141796023980715,1,0.26954538163191355,4.828501928016802,1.1722572720956028
