participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
37,DDM,value_scaling_t0,wide,DEoptimR,0.9199969210806582,1,1.0263545674211043,0.43505647910367806,1,0.4409575967736791,2.8772034741208916,1.27286428598769,1.3810001101660705,1.3612823174365798
