participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
26,DDM,time_scaling_t0,wide,DEoptimR,1,0.31168504002736885,1,0.7646328639541753,1,4.873233309481293,6.307433375623077,0.949588725995278,3.1752499460122006,0.9977723570553467,0.809972246340476,0.6035524552247973
26,DDM,time_scaling_t0,wide,DEoptimR,2,0.2185076323268004,1,0.6724040286196397,1,1.9600678766660797,1.7786779208108783,0.9962634972617007,6.01167553309458,0.30593442175822194,0.43897285180864865,0.18900521779432894
26,DDM,time_scaling_t0,wide,DEoptimR,3,0.2185076323268004,1,0.6724040286196397,1,1.9600678766660797,1.7786779208108783,0.9962634972617007,6.01167553309458,0.30593442175822194,0.43897285180864865,0.18900521779432894
26,DDM,time_scaling_t0,wide,DEoptimR,4,0.2185076323268004,1,0.6724040286196397,1,1.9600678766660797,1.7786779208108783,0.9962634972617007,6.01167553309458,0.30593442175822194,0.43897285180864865,0.18900521779432894
26,DDM,time_scaling_t0,wide,DEoptimR,5,0.3285078276526863,1,0.954087587165128,1,3.9546225465094182,0.6454431278406303,0.9981267486308504,8.759557709374699,0.17796721087911097,0.7931668855555056,0.8717366612327613
26,DDM,time_scaling_t0,wide,DEoptimR,6,0.8368969460457613,1,0.4103901048420737,1,7.477943102362773,4.171768894068314,0.9533332236258342,4.156922558753854,0.5256975036800355,0.5819503541565034,0.8234008854475987
26,DDM,time_scaling_t0,wide,DEoptimR,7,0.31157927704550836,1,0.4043132525795696,1,2.1782578360212996,2.574358801599397,0.8784699298153278,4.493319497605077,1.1970419168883115,1.1233788835573377,0.6163756089400054
26,DDM,time_scaling_t0,wide,DEoptimR,8,0.8794550572778406,1,0.4043132525795696,1,2.1782578360212996,2.574358801599397,0.8784699298153278,4.493319497605077,1.1970419168883115,1.1233788835573377,0.6163756089400054
26,DDM,time_scaling_t0,wide,DEoptimR,9,1.2151695258113413,1,0.0979206333139421,1,5.622269039566175,1.8702333496457904,0.37505642939769035,9.573730967008643,0.25182521066936214,0.7998517761088619,0.7275063479197734
26,DDM,time_scaling_t0,wide,DEoptimR,10,1.2151695258113413,1,0.0979206333139421,1,5.622269039566175,1.8702333496457904,0.37505642939769035,9.573730967008643,0.25182521066936214,0.7998517761088619,0.7275063479197734
26,DDM,time_scaling_t0,wide,DEoptimR,11,1.0856591971698317,1,0.05035656869183347,1,4.160815371916839,3.591685922267276,0.6159745585443381,9.867669907048871,0.9303044613238345,0.30640412688482976,0.37086656136777785
26,DDM,time_scaling_t0,wide,DEoptimR,12,1.2151695258113413,1,0.0979206333139421,1,5.622269039566175,1.8702333496457904,0.3230946110664485,9.573730967008643,0.25182521066936214,0.7998517761088619,0.7275063479197734
26,DDM,time_scaling_t0,wide,DEoptimR,13,1.0897639132543606,1,0.12096394101310334,1,5.978034313446152,5.434176843576663,0.6612697319390453,6.771082476099293,0.9388969391509043,0.47951998978283483,0.5955662696930518
26,DDM,time_scaling_t0,wide,DEoptimR,14,1.0897639132543606,1,0.12096394101310334,1,5.978034313446152,5.434176843576663,0.6612697319390453,6.771082476099293,0.9388969391509043,0.47951998978283483,0.5955662696930518
26,DDM,time_scaling_t0,wide,DEoptimR,15,1.0897639132543606,1,0.12096394101310334,1,5.978034313446152,5.434176843576663,0.6612697319390453,6.771082476099293,0.9388969391509043,0.47951998978283483,0.5955662696930518
26,DDM,time_scaling_t0,wide,DEoptimR,16,1.0972644473808795,1,0.26052210970635886,1,1.3080950463989467,2.4216052430245814,0.41536658414199445,6.897124538772705,0.8433488490832022,0.7113661217702963,1.2503263481308997
26,DDM,time_scaling_t0,wide,DEoptimR,17,1.0972644473808795,1,0.26052210970635886,1,1.3080950463989467,2.4216052430245814,0.41536658414199445,6.897124538772705,0.8433488490832022,0.7113661217702963,1.2503263481308997
26,DDM,time_scaling_t0,wide,DEoptimR,18,1.0972644473808795,1,0.26052210970635886,1,1.3080950463989467,2.4216052430245814,0.41536658414199445,6.897124538772705,0.8433488490832022,0.7113661217702963,1.2503263481308997
26,DDM,time_scaling_t0,wide,DEoptimR,19,0.9125331287789258,1,0.03302564049341366,1,7.213188483193446,1.9235530636016311,0.6469871183535019,3.2742692644790377,0.565067941040464,0.9028488950838813,0.2556238867318155
26,DDM,time_scaling_t0,wide,DEoptimR,20,0.9125331287789258,1,0.03302564049341366,1,7.213188483193446,1.9235530636016311,0.6469871183535019,3.2742692644790377,0.565067941040464,0.9028488950838813,0.2556238867318155
26,DDM,time_scaling_t0,wide,DEoptimR,21,0.9125331287789258,1,0.03302564049341366,1,7.213188483193446,1.9235530636016311,0.6469871183535019,3.2742692644790377,0.565067941040464,0.9028488950838813,0.2556238867318155
26,DDM,time_scaling_t0,wide,DEoptimR,22,0.9125331287789258,1,0.03302564049341366,1,7.213188483193446,1.9235530636016311,0.6469871183535019,3.2742692644790377,0.565067941040464,0.9028488950838813,0.2556238867318155
26,DDM,time_scaling_t0,wide,DEoptimR,23,0.9125331287789258,1,0.03302564049341366,1,7.213188483193446,1.9235530636016311,0.6469871183535019,3.2742692644790377,0.565067941040464,0.9028488950838813,0.2556238867318155
26,DDM,time_scaling_t0,wide,DEoptimR,24,0.9125331287789258,1,0.03302564049341366,1,7.213188483193446,1.9235530636016311,0.6469871183535019,3.2742692644790377,0.565067941040464,0.9028488950838813,0.2556238867318155
26,DDM,time_scaling_t0,wide,DEoptimR,25,0.903411503266321,1,0.24326797275157264,1,1.7995466836993101,2.538648175095728,0.6353038179993075,3.6208273165223988,1.2525567455013267,0.9177837263019535,0.4073713105151986
26,DDM,time_scaling_t0,wide,DEoptimR,26,0.903411503266321,1,0.24326797275157264,1,1.7995466836993101,2.538648175095728,0.6353038179993075,3.6208273165223988,1.2525567455013267,0.9177837263019535,0.4073713105151986
26,DDM,time_scaling_t0,wide,DEoptimR,27,0.903411503266321,1,0.24326797275157264,1,1.7995466836993101,2.538648175095728,0.6353038179993075,3.6208273165223988,1.2525567455013267,0.9177837263019535,0.4073713105151986
26,DDM,time_scaling_t0,wide,DEoptimR,28,0.903411503266321,1,0.24326797275157264,1,1.7995466836993101,2.538648175095728,0.6353038179993075,3.6208273165223988,1.2525567455013267,0.9177837263019535,0.4073713105151986
26,DDM,time_scaling_t0,wide,DEoptimR,29,0.8151406270019161,1,0.11475748376115819,1,1.3223583538643284,1.542517572352038,0.5686065728709786,5.121599436233307,0.7991272143590817,0.9108089790081959,0.8677363047199411
26,DDM,time_scaling_t0,wide,DEoptimR,30,0.8151406270019161,1,0.11475748376115819,1,1.3223583538643284,1.542517572352038,0.5686065728709786,5.121599436233307,0.7991272143590817,0.9108089790081959,0.8677363047199411
26,DDM,time_scaling_t0,wide,DEoptimR,31,1.0137801628540668,1,0.11098201225132152,1,0.6044085885845397,1.248007995584832,0.2856900507662416,3.1547646545274777,0.7184670217146097,1.0898224330752737,0.8895248803508613
