participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t0
37,DFT_CRT,time_scaling,wide,DEoptim,1,2.0632905573025346,1,0.5839202535385266,1,9.994586305692792,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
37,DFT_CRT,time_scaling,wide,DEoptim,2,2.0632905573025346,1,0.5839202535385266,1,9.994586305692792,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
37,DFT_CRT,time_scaling,wide,DEoptim,3,2.5228186367638408,1,0.63786008117022,1,4.918217160739005,2.2967948485165834,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,4,2.5228186367638408,1,1.4978725975886915,1,4.918217160739005,2.2967948485165834,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,5,2.5228186367638408,1,1.4978725975886915,1,4.918217160739005,2.2967948485165834,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,6,2.5228186367638408,1,1.4978725975886915,1,4.918217160739005,2.2967948485165834,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,7,2.5228186367638408,1,1.4978725975886915,1,4.918217160739005,2.2967948485165834,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,8,2.5228186367638408,1,1.4978725975886915,1,5.756396409399807,1.2252198034077886,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,9,2.5228186367638408,1,1.4978725975886915,1,5.756396409399807,1.2252198034077886,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,10,2.5228186367638408,1,1.4978725975886915,1,5.756396409399807,1.2252198034077886,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,11,2.5228186367638408,1,1.4978725975886915,1,5.756396409399807,1.2252198034077886,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,12,2.5228186367638408,1,1.4978725975886915,1,5.756396409399807,1.2252198034077886,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,13,2.5228186367638408,1,1.4978725975886915,1,5.756396409399807,1.2252198034077886,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,14,2.5228186367638408,1,1.4978725975886915,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.2728349658916704
37,DFT_CRT,time_scaling,wide,DEoptim,15,2.975938321568742,1,1.4978725975886915,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,16,2.975938321568742,1,1.4978725975886915,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,17,2.975938321568742,1,1.4978725975886915,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,18,2.975938321568742,1,1.4978725975886915,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,19,2.975938321568742,1,1.4978725975886915,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,20,2.975938321568742,1,1.4978725975886915,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,21,2.975938321568742,1,1.6131453293939748,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,22,2.975938321568742,1,1.6131453293939748,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,23,2.975938321568742,1,1.6131453293939748,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,24,2.975938321568742,1,1.6131453293939748,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,25,2.975938321568742,1,1.6131453293939748,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,26,2.975938321568742,1,1.6131453293939748,1,3.904765449739992,1.2252198034077886,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,27,1.0231456522291715,1,0.2883787281490524,1,6.295543860855263,0.40614387951791286,0.5739270841667465,3.667396553096624,0.8395759411691768
37,DFT_CRT,time_scaling,wide,DEoptim,28,2.975938321568742,1,1.6131453293939748,1,6.458814952528531,0.46679967899020464,0.1460665686191805,2.190198044148735,1.4600455619363064
37,DFT_CRT,time_scaling,wide,DEoptim,29,1.852336065275166,1,0.1400256519539187,1,5.51776948606757,1.336142891086638,0.12394542671627001,2.707310352310304,1.2025483464907807
37,DFT_CRT,time_scaling,wide,DEoptim,30,1.2361954787420109,1,0.15280487643713125,1,4.604112742269047,2.4157776686700547,0.295094814422569,3.3307763312497913,1.1372600702113633
37,DFT_CRT,time_scaling,wide,DEoptim,31,1.852336065275166,1,0.6920193132298433,1,5.51776948606757,1.336142891086638,0.12394542671627001,2.707310352310304,1.2025483464907807
37,DFT_CRT,time_scaling,wide,DEoptim,32,1.852336065275166,1,0.6920193132298433,1,5.51776948606757,1.336142891086638,0.12394542671627001,2.707310352310304,1.2025483464907807
