participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
45,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,2.999839364005925,1,0.6700914752209415,2.6733300237222353,1,1.14140617397365,0.25944838967054595,0.5850172784595108,3.336261104724627,1.4613651425036198,1.370837048671362,1.5431392677985505
