participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t01,t02
6,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,0.8831398941164179,1,1.8506228080534461,0.5075086150822937,1,1.6908683935891733,0.8555579376034738,4.30314155467379,1.1829250617549358,1.1206442081198542
