participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,theta_star,t0
6,DFT_CRT,time_scaling,wide,DEoptimR,1,2.502095492784865,1,0.0718121927883476,1,9.044230480212718,0.5258932350537646,4.035047291642986,1.202986362425145
6,DFT_CRT,time_scaling,wide,DEoptimR,2,2.502095492784865,1,0.0718121927883476,1,9.044230480212718,0.5258932350537646,4.035047291642986,1.202986362425145
6,DFT_CRT,time_scaling,wide,DEoptimR,3,2.7400641971069852,1,1.2826024000963627,1,9.02169168823189,0.48981209800102926,6.523680745039247,0.5832981376106365
6,DFT_CRT,time_scaling,wide,DEoptimR,4,1.4699562801462807,1,0.24706474797695444,1,5.708997284527868,0.4953164624100814,3.0649970374171254,1.2662092627164057
6,DFT_CRT,time_scaling,wide,DEoptimR,5,1.4054086755562014,1,0.015221775064710528,1,8.69908756210505,0.40960396425225754,4.877679014175358,0.42186553437112984
6,DFT_CRT,time_scaling,wide,DEoptimR,6,1.4054086755562014,1,0.015221775064710528,1,8.69908756210505,0.40960396425225754,4.877679014175358,0.6321926501575783
6,DFT_CRT,time_scaling,wide,DEoptimR,7,1.4054086755562014,1,0.015221775064710528,1,8.69908756210505,0.40960396425225754,4.877679014175358,0.6321926501575783
6,DFT_CRT,time_scaling,wide,DEoptimR,8,2.6949834256723033,1,1.0991730629582164,1,3.6358802274308584,0.3114650014283761,4.634260454489455,1.2017866435843765
6,DFT_CRT,time_scaling,wide,DEoptimR,9,2.6949834256723033,1,1.0991730629582164,1,3.6358802274308584,0.3114650014283761,4.634260454489455,1.2017866435843765
6,DFT_CRT,time_scaling,wide,DEoptimR,10,2.598322641474529,1,0.6518669611254297,1,4.665554371104522,0.13714002601372355,3.5178660368977397,1.2384125102404508
6,DFT_CRT,time_scaling,wide,DEoptimR,11,2.556373845233083,1,1.0535570363032065,1,2.5995839369703084,0.2921473228727295,4.225284228657921,1.0327211244791528
6,DFT_CRT,time_scaling,wide,DEoptimR,12,2.556373845233083,1,1.0535570363032065,1,2.5995839369703084,0.2921473228727295,4.225284228657921,1.0327211244791528
6,DFT_CRT,time_scaling,wide,DEoptimR,13,2.556373845233083,1,1.0535570363032065,1,2.5995839369703084,0.2921473228727295,4.225284228657921,1.0327211244791528
6,DFT_CRT,time_scaling,wide,DEoptimR,14,2.556373845233083,1,1.0535570363032065,1,2.5995839369703084,0.2921473228727295,4.225284228657921,1.0327211244791528
6,DFT_CRT,time_scaling,wide,DEoptimR,15,2.0566214999916874,1,0.6366109001810731,1,8.831301054492272,0.21114033574762525,3.9085140785567463,1.2766078912823526
6,DFT_CRT,time_scaling,wide,DEoptimR,16,2.0566214999916874,1,0.6366109001810731,1,8.831301054492272,0.21114033574762525,3.9085140785567463,1.2766078912823526
6,DFT_CRT,time_scaling,wide,DEoptimR,17,2.0118971479012675,1,1.0852786775561643,1,3.0751836636371612,0.4222706714952505,4.577480156794449,1.1840316250868863
