participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
13,DDM,time_and_value_scaling_t0,wide,DEoptim,1.1946358815936557,1,0.8401657523212347,0.03176109547900456,1,1.2517607129990247,0.32753006984057864,0.030986325316780694,2.4400273956657,1.3098527296463598,1.3769016205257056,1.3506667849427816
