participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
67,DDM,time_and_value_scaling_t0,wide,DEoptim,0.5805958799578518,1,1.0143938420500418,0.9635263013011264,1,0.731461878826166,1.0986626950830751,0.984110155939716,3.3071488292341527,1.3475674742254824,1.2991631625485436,1.520303397721584
