participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
46,DDM,value_scaling_t0,wide,DEoptimR,0.8486622456507795,1,1.0058046711590443,0.5706195348819345,1,0.6949897739747376,3.1050391103821506,1.451159546667028,1.3228561379177575,1.3267149498869475
