participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
88,DFT_CRT,value_scaling,wide,DEoptim,neutral,394.1353539216567,0.07075327326546284
88,DFT_CRT,value_scaling,wide,DEoptim,defer,378.1114445894741,0.06787673853068167
88,DFT_CRT,value_scaling,wide,DEoptim,speedup,417.94622755529485,0.07502768618510434
