participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t0
47,DDM,time_scaling,wide,DEoptim,1,0.5092348055890762,1,0.1454912457172759,1,0.4025449836626649,2.211726240348071,0.0131181319408305,2.9547751121383627,1.3855800935300069
47,DDM,time_scaling,wide,DEoptim,2,0.5092348055890762,1,0.1454912457172759,1,0.4025449836626649,2.211726240348071,0.0131181319408305,2.9547751121383627,1.3855800935300069
47,DDM,time_scaling,wide,DEoptim,3,0.775694276704453,1,0.1871429242216982,1,6.616251196246594,1.0318786557763815,0.8520980641249754,2.2368896831639575,1.121908068829216
47,DDM,time_scaling,wide,DEoptim,4,0.775694276704453,1,0.1871429242216982,1,6.616251196246594,1.0318786557763815,0.8520980641249754,2.2368896831639575,1.121908068829216
47,DDM,time_scaling,wide,DEoptim,5,0.775694276704453,1,0.1871429242216982,1,6.616251196246594,1.0318786557763815,0.8520980641249754,2.2368896831639575,1.121908068829216
47,DDM,time_scaling,wide,DEoptim,6,0.5092348055890762,1,0.1454912457172759,1,0.4025449836626649,2.211726240348071,0.6438252256540802,2.9547751121383627,1.3855800935300069
47,DDM,time_scaling,wide,DEoptim,7,0.5092348055890762,1,0.1454912457172759,1,0.4025449836626649,2.211726240348071,0.6438252256540802,2.9547751121383627,1.3855800935300069
47,DDM,time_scaling,wide,DEoptim,8,0.5092348055890762,1,0.1454912457172759,1,0.4025449836626649,2.211726240348071,0.6438252256540802,2.9547751121383627,1.3855800935300069
47,DDM,time_scaling,wide,DEoptim,9,0.5092348055890762,1,0.1454912457172759,1,0.4025449836626649,2.211726240348071,0.6438252256540802,2.9547751121383627,1.3855800935300069
47,DDM,time_scaling,wide,DEoptim,10,0.5092348055890762,1,0.1454912457172759,1,0.4025449836626649,2.211726240348071,0.6438252256540802,2.9547751121383627,1.3855800935300069
47,DDM,time_scaling,wide,DEoptim,11,0.5092348055890762,1,0.1454912457172759,1,0.4025449836626649,2.211726240348071,0.6438252256540802,2.9547751121383627,1.3855800935300069
