participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
15,DFT_CRT,value_scaling_t0,wide,DEoptim,2.3562698370558066,1,1.0895543787189823,1.5192512357157626,1,0.558875554349219,3.8311902972000325,1.1141284549438197,1.3839295069085749,1.2172230753315685
