participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
42,DDM,defer_speedup_time_scaling,wide,DEoptim,1539,TRUE,-404.303359150746,822.606718301492,846.793966108996
