participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
21,DFT_CRT,value_scaling_t0,wide,DEoptim,2.3492906249665335,1,1.8119891857761767,2.9999978990359653,1,0.5194542233098267,3.5049130612160573,1.2328697290633837,1.3270834733346009,1.3744941645365785
