participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
26,DDM,time_scaling_t0,wide,DEoptim,0.8410869242303529,1,0.35877340798751595,1,1.7485349240778725,1.3622317319146986,0.7725953399335218,3.2126734483954333,1.198242342744715,1.3406461365543068,1.2555045472698616
