participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
62,DDM,date_delay_value_scaling_t0,wide,DEoptim,842,TRUE,-291.95440893534777,597.9088178706955,619.6927323891914
