participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t0
17,DFT_CRT,time_and_value_scaling,wide,DEoptimR,0.8839571503026854,1,2.349450499376931,0.4096009000106919,1,1.6699794013849059,0.6154858724215738,4.023930674190569,1.3669508937333599
