participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,1,1.9870827610162087,1,2.708770731696859,1.1503176341601649,1,0.14424150065369906,6.982802058982196,0.7035424362635241,0.10536817348329351,0.5747099866392091
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,2,1.5496389967686857,1,0.9159568331670016,1.707480986295268,1,0.8931471040112618,6.832272544542793,1.3207176427493375,0.6162423906149344,1.2239312306861394
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,3,1.5496389967686857,1,0.9159568331670016,1.707480986295268,1,0.8931471040112618,6.832272544542793,1.3207176427493375,0.6162423906149344,1.2239312306861394
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,4,1.5496389967686857,1,0.9159568331670016,1.707480986295268,1,0.8931471040112618,6.832272544542793,1.3207176427493375,0.6162423906149344,1.2239312306861394
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,5,1.5496389967686857,1,0.9159568331670016,1.707480986295268,1,0.8931471040112618,6.832272544542793,1.3207176427493375,0.6162423906149344,1.2239312306861394
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,6,1.5496389967686857,1,0.9159568331670016,1.707480986295268,1,0.8931471040112618,6.832272544542793,1.3207176427493375,0.6162423906149344,1.2239312306861394
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,7,2.732867866189867,1,0.4142331039996028,1.274261657043442,1,0.07969377264107773,4.88757768305286,1.1659832944878326,0.7013877268899132,1.4355577100940355
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,8,2.732867866189867,1,0.4142331039996028,1.274261657043442,1,0.07969377264107773,4.88757768305286,1.1659832944878326,0.7013877268899132,1.4355577100940355
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,9,1.593428059102771,1,1.0341259378003849,1.4337952987982685,1,0.9460436753908339,4.3925683932676165,0.3396215228691143,0.786732753534778,1.4321358050442468
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,10,1.618313422040066,1,1.0549391695738122,1.4344703341414466,1,0.7326334521569535,3.4211362722713963,1.4890251909191314,0.8935123854255457,1.2865166321317056
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,11,1.618313422040066,1,1.0549391695738122,1.4344703341414466,1,0.7326334521569535,3.4211362722713963,1.4890251909191314,0.8935123854255457,1.2865166321317056
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,12,1.618313422040066,1,1.0549391695738122,1.4344703341414466,1,0.7326334521569535,3.4211362722713963,1.4890251909191314,0.8935123854255457,1.2865166321317056
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,13,1.618313422040066,1,1.0549391695738122,1.4344703341414466,1,0.7326334521569535,3.4211362722713963,1.4890251909191314,0.8935123854255457,1.2865166321317056
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,14,1.618313422040066,1,1.0549391695738122,1.4344703341414466,1,0.7326334521569535,3.4211362722713963,1.4890251909191314,0.8935123854255457,1.2865166321317056
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,15,1.618313422040066,1,1.0549391695738122,1.4344703341414466,1,0.7326334521569535,3.4211362722713963,1.4890251909191314,0.8935123854255457,1.2865166321317056
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,16,1.618313422040066,1,1.0549391695738122,1.4344703341414466,1,0.7326334521569535,3.4211362722713963,1.4890251909191314,0.8935123854255457,1.2865166321317056
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,17,1.618313422040066,1,1.0549391695738122,1.4344703341414466,1,0.7326334521569535,3.4211362722713963,1.4890251909191314,0.8935123854255457,1.2865166321317056
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,18,1.618313422040066,1,1.0549391695738122,1.4344703341414466,1,0.7326334521569535,3.4211362722713963,1.4890251909191314,0.8935123854255457,1.2865166321317056
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,19,1.618313422040066,1,1.0549391695738122,1.4344703341414466,1,0.7326334521569535,3.4211362722713963,1.4890251909191314,0.8935123854255457,1.2865166321317056
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,20,1.618313422040066,1,1.0549391695738122,1.4344703341414466,1,0.7326334521569535,3.4211362722713963,1.4890251909191314,0.8935123854255457,1.2865166321317056
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,21,1.1882011836841675,1,0.994901815698962,0.38066687208822403,1,0.6399174048121268,4.3925683932676165,1.0870981349315079,1.1992100659454743,1.1376630448550447
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,22,1.1882011836841675,1,0.994901815698962,0.38066687208822403,1,0.6399174048121268,4.3925683932676165,1.0870981349315079,1.1992100659454743,1.1376630448550447
88,DFT_CRT,value_scaling_t0,wide,DEoptimR,23,1.1882011836841675,1,0.994901815698962,0.38066687208822403,1,0.6399174048121268,4.3925683932676165,1.0870981349315079,1.1992100659454743,1.1376630448550447
