participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
74,DDM,time_scaling,wide,DEoptimR,delay,2480.8829862271937,0.44535611971277456
74,DDM,time_scaling,wide,DEoptimR,date,2784.3453293284642,0.4998322124397662
