participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
9,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,1.1646196930862525,1,0.9773294391736869,0.6995847203967507,1,2.0351830700204574,2.332172111927795,0.5551768094654156,3.9282023023784096,1.1892511965086285,1.2375045452591464,1.230290847377514
