participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
90,DFT_CRT,time_scaling_t0,wide,DEoptimR,1.99336537474001,1,1.155561815354347,1,1.2270143996187222,1.1625495937380874,0.43738807339842806,3.8471936450086477,1.3418350016271388,1.4341286456940792,1.6780062542258092
