participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
58,DDM,time_and_value_scaling_t0,wide,DEoptim,0.6232775698234789,1,1.0354221084668231,0.6516898315677829,1,0.7455505258627978,1.1785284985819136,0.7515723264487028,2.3620363879747974,1.3508038847424864,1.368294113873099,1.3513757286207868
