participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
55,DFT_CRT,time_and_value_scaling,wide,DEoptim,1.770955855659198,1,0.9830262928352042,1.4105346338391216,1,1.5704820019146275,0.9437087729775213,0.5524162276908163,3.65817195637327,1.1993440778920559
