participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t01,t02
84,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,1.7866590186599267,1,1.7714892743211899,2.7429133054941004,1,0.7996960816322722,0.6613514759525215,4.836510836879634,1.1991979335045921,1.1185984919639638
