participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t0
85,DDM,time_and_value_scaling,wide,DEoptimR,1,0.6618574936129153,1,2.7842691116966307,0.7668982715858147,1,1.214884533546865,0.8109022514349362,5.094243699454005,1.3040349654387684
85,DDM,time_and_value_scaling,wide,DEoptimR,2,0.6618574936129153,1,0.11680575544922078,0.7668982715858147,1,1.214884533546865,0.9927558081635599,5.094243699454005,1.3040349654387684
85,DDM,time_and_value_scaling,wide,DEoptimR,3,0.6618574936129153,1,0.11680575544922078,0.7668982715858147,1,1.214884533546865,0.9927558081635599,5.094243699454005,1.3040349654387684
85,DDM,time_and_value_scaling,wide,DEoptimR,4,0.588793397741025,1,0.5693249124301929,0.09309164240607537,1,2.0568624987492585,0.5295728993428781,6.488892978645426,0.5425560790929013
85,DDM,time_and_value_scaling,wide,DEoptimR,5,0.588793397741025,1,0.5693249124301929,0.09309164240607537,1,2.0568624987492585,0.5295728993428781,6.488892978645426,0.5425560790929013
85,DDM,time_and_value_scaling,wide,DEoptimR,6,0.588793397741025,1,0.5693249124301929,0.09309164240607537,1,2.0568624987492585,0.5295728993428781,6.488892978645426,0.5425560790929013
85,DDM,time_and_value_scaling,wide,DEoptimR,7,0.588793397741025,1,0.5693249124301929,0.09309164240607537,1,2.0568624987492585,0.5295728993428781,6.488892978645426,0.5425560790929013
85,DDM,time_and_value_scaling,wide,DEoptimR,8,0.588793397741025,1,0.5693249124301929,0.09309164240607537,1,2.0568624987492585,0.5295728993428781,6.488892978645426,0.5425560790929013
85,DDM,time_and_value_scaling,wide,DEoptimR,9,0.588793397741025,1,0.5693249124301929,0.09309164240607537,1,2.0568624987492585,0.5295728993428781,6.488892978645426,0.5425560790929013
85,DDM,time_and_value_scaling,wide,DEoptimR,10,0.3431959613953288,1,1.2970120065787134,0.11144607801286821,1,1.1131650545129896,0.7034734974565005,8.119954867643342,0.47685619046454714
85,DDM,time_and_value_scaling,wide,DEoptimR,11,0.3431959613953288,1,1.2970120065787134,0.11144607801286821,1,1.1131650545129896,0.7034734974565005,8.119954867643342,0.47685619046454714
85,DDM,time_and_value_scaling,wide,DEoptimR,12,0.3431959613953288,1,1.2970120065787134,0.11144607801286821,1,1.1131650545129896,0.7034734974565005,8.119954867643342,0.47685619046454714
85,DDM,time_and_value_scaling,wide,DEoptimR,13,0.3431959613953288,1,1.2970120065787134,0.11144607801286821,1,1.1131650545129896,0.7034734974565005,8.119954867643342,0.47685619046454714
85,DDM,time_and_value_scaling,wide,DEoptimR,14,0.3431959613953288,1,1.2970120065787134,0.11144607801286821,1,1.4673609253467803,0.7034734974565005,6.765713051876912,0.40548267226060436
85,DDM,time_and_value_scaling,wide,DEoptimR,15,0.3431959613953288,1,1.2970120065787134,0.11144607801286821,1,1.4673609253467803,0.7034734974565005,6.765713051876912,0.40548267226060436
85,DDM,time_and_value_scaling,wide,DEoptimR,16,0.3431959613953288,1,1.2970120065787134,0.11144607801286821,1,1.4673609253467803,0.7034734974565005,6.765713051876912,0.40548267226060436
85,DDM,time_and_value_scaling,wide,DEoptimR,17,0.3431959613953288,1,1.2970120065787134,0.11144607801286821,1,1.4673609253467803,0.7034734974565005,6.765713051876912,0.40548267226060436
