participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
43,DDM,value_scaling_t0,wide,DEoptim,1,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.6015465101335989,7.058227322554449,1.074326179001946,1.4025996220647359
43,DDM,value_scaling_t0,wide,DEoptim,2,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.6015465101335989,7.058227322554449,1.074326179001946,1.4025996220647359
43,DDM,value_scaling_t0,wide,DEoptim,3,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.8112737636856089,5.258684949336239,1.1449547876669095,1.025990983939264
43,DDM,value_scaling_t0,wide,DEoptim,4,0.5465277834516019,1,0.15142994793131948,0.1089219647506252,1,0.8280116043645424,4.946821597556585,0.3303098644246347,1.5586997598409653
43,DDM,value_scaling_t0,wide,DEoptim,5,0.5465277834516019,1,0.15142994793131948,0.1089219647506252,1,0.8280116043645424,4.946821597556585,0.3303098644246347,1.5586997598409653
43,DDM,value_scaling_t0,wide,DEoptim,6,0.48905146808195876,1,2.7751259619835764,0.16204065624857322,1,0.5507077570887553,2.4186054822565435,0.4944359371494316,1.6218709334079175
43,DDM,value_scaling_t0,wide,DEoptim,7,0.5580530793862977,1,2.9114143853075802,0.4200640791028448,1,0.8881710964277915,5.421516390145058,0.9808068650891074,0.43222109464043745
43,DDM,value_scaling_t0,wide,DEoptim,8,0.5580530793862977,1,2.9114143853075802,0.4200640791028448,1,0.8881710964277915,5.421516390145058,0.9808068650891074,0.43222109464043745
43,DDM,value_scaling_t0,wide,DEoptim,9,0.333468711457215,1,2.920690950376913,0.5163611304783263,1,0.9029155187607417,2.557972505254485,0.8179629490110094,1.623566705473233
43,DDM,value_scaling_t0,wide,DEoptim,10,0.48905146808195876,1,2.7751259619835764,0.16204065624857322,1,0.6515363220271861,3.409620295021748,0.4944359371494316,1.6218709334079175
43,DDM,value_scaling_t0,wide,DEoptim,11,0.48905146808195876,1,2.7751259619835764,0.16204065624857322,1,0.6515363220271861,3.409620295021748,0.4944359371494316,1.6218709334079175
43,DDM,value_scaling_t0,wide,DEoptim,12,0.48905146808195876,1,2.7751259619835764,0.16204065624857322,1,0.6515363220271861,3.409620295021748,0.4944359371494316,1.6218709334079175
43,DDM,value_scaling_t0,wide,DEoptim,13,0.48905146808195876,1,2.7751259619835764,0.16204065624857322,1,0.6515363220271861,3.409620295021748,0.4944359371494316,1.6218709334079175
