participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
84,DDM,time_and_value_scaling_t0,wide,DEoptim,0.3211716488646803,1,0.9518854798239574,0.8317613187189734,1,1.0070971989337696,0.9686333009656262,3.907575613773974,1.3488576259883949,1.2377029985995354
