participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t0
43,DFT_CRT,time_and_value_scaling,wide,DEoptim,1.064172383368779,1,2.2235777388667164,0.514227635219807,1,1.2471232943046249,0.5322964578749229,3.0493015368995997,1.3403710118930416
