participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
17,DDM,value_scaling_t0,wide,DEoptim,0.39358542318476036,1,1.1057768440990203,1.7061432684112814,1,0.999892727499833,3.8951961347258877,1.2999184467776344,1.6300614429791207
