participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
64,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,1.0663368530696908,1,0.9938270185918333,0.4712767403904851,1,1.0857220615510794,0.889570479404129,0.704739608207494,2.907000609884604,1.2737105755746092,1.4809678623575606,1.4490262574376778
