participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
55,DFT_CRT,defer_speedup_value_scaling_t0,wide,DEoptimR,740,TRUE,-487.1090194234887,990.2180388469774,1018.1625303937018
