participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
19,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.72951843493855,1,1.0107083964015982,0.401471147175446,1,1.7578379675494997,1.0167810526508978,0.6533091201711816,3.1868978213286567,1.2864481563713435,1.2867402216597725,1.294937796779571
