participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
32,DDM,value_scaling_t0,wide,DEoptimR,0.729747664927026,1,1.0000007744534447,0.4622185096311745,1,0.7831006928227126,3.6740666394556496,1.106765737559523,1.3041344907258734,1.2174708601029167
