participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
21,DFT_CRT,value_scaling_t0,wide,DEoptimR,0.4195449543369198,1,1.017540962233762,0.5975886922029008,1,0.8675801789288698,2.974516048636456,1.3110261398729313,1.369590134208246,1.4056717919677322
