participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,w,a,t0
50,DDM,time_scaling,wide,DEoptim,0.8922189184446508,1,0.7427239115693086,1,1.0176361849318798,0.9321935454693753,3.425759539303201,1.3380721325784541
