participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
26,DFT_CRT,value_scaling_t0,wide,DEoptim,1.113072032745958,1,1.0058222822749214,0.4188138885379672,1,0.4982459553112979,3.0997224503688177,1.200501331610062,1.3490304900104428,1.2626740061068245
