participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
88,DFT_CRT,time_scaling_t0,wide,DEoptim,1,1.7422851833770985,1,0.7835976608237252,1,3.6716552753932774,9.185536736622453,0.38890669332659805,3.9312897537369276,0.8012499942560681,0.9607361547648907,1.5885656196624043
88,DFT_CRT,time_scaling_t0,wide,DEoptim,2,1.7422851833770985,1,0.7835976608237252,1,3.6716552753932774,9.185536736622453,0.38890669332659805,3.9312897537369276,0.8012499942560681,0.9607361547648907,1.5885656196624043
88,DFT_CRT,time_scaling_t0,wide,DEoptim,3,1.7422851833770985,1,0.7835976608237252,1,3.6716552753932774,9.185536736622453,0.38890669332659805,3.9312897537369276,0.8012499942560681,0.9607361547648907,1.5885656196624043
88,DFT_CRT,time_scaling_t0,wide,DEoptim,4,1.7422851833770985,1,0.7835976608237252,1,3.6716552753932774,9.185536736622453,0.38890669332659805,3.9312897537369276,0.8012499942560681,0.9607361547648907,1.5885656196624043
88,DFT_CRT,time_scaling_t0,wide,DEoptim,5,1.7422851833770985,1,0.7835976608237252,1,3.6716552753932774,9.185536736622453,0.38890669332659805,3.9312897537369276,0.8012499942560681,0.9607361547648907,1.5885656196624043
88,DFT_CRT,time_scaling_t0,wide,DEoptim,6,1.7422851833770985,1,0.7835976608237252,1,3.6716552753932774,9.10668077506125,0.38890669332659805,3.9312897537369276,0.8012499942560681,0.9607361547648907,1.5885656196624043
88,DFT_CRT,time_scaling_t0,wide,DEoptim,7,1.7422851833770985,1,0.7835976608237252,1,3.6716552753932774,9.10668077506125,0.38890669332659805,3.9312897537369276,0.8012499942560681,0.9607361547648907,1.5885656196624043
88,DFT_CRT,time_scaling_t0,wide,DEoptim,8,1.7422851833770985,1,0.7835976608237252,1,3.6716552753932774,9.10668077506125,0.38890669332659805,3.9312897537369276,0.8012499942560681,0.9607361547648907,1.5885656196624043
88,DFT_CRT,time_scaling_t0,wide,DEoptim,9,1.0370023479359225,1,2.331076889832038,1,5.34774608258158,4.595228077378124,0.7596766057664724,3.6438971734414807,1.1003122936002911,0.2657573547563516,1.628659112576861
88,DFT_CRT,time_scaling_t0,wide,DEoptim,10,1.0370023479359225,1,2.331076889832038,1,5.34774608258158,4.595228077378124,0.7596766057664724,3.6438971734414807,1.1003122936002911,0.2657573547563516,1.628659112576861
88,DFT_CRT,time_scaling_t0,wide,DEoptim,11,1.0370023479359225,1,2.331076889832038,1,5.34774608258158,4.595228077378124,0.7596766057664724,3.6438971734414807,1.1003122936002911,0.2657573547563516,1.628659112576861
88,DFT_CRT,time_scaling_t0,wide,DEoptim,12,1.0370023479359225,1,2.331076889832038,1,5.34774608258158,4.595228077378124,0.7596766057664724,3.6438971734414807,1.1003122936002911,0.2657573547563516,1.628659112576861
88,DFT_CRT,time_scaling_t0,wide,DEoptim,13,1.0370023479359225,1,2.331076889832038,1,5.34774608258158,4.595228077378124,0.7596766057664724,3.6438971734414807,1.1003122936002911,0.2657573547563516,1.628659112576861
88,DFT_CRT,time_scaling_t0,wide,DEoptim,14,1.0370023479359225,1,2.331076889832038,1,5.34774608258158,4.595228077378124,0.7596766057664724,3.6438971734414807,1.1003122936002911,0.2657573547563516,1.628659112576861
88,DFT_CRT,time_scaling_t0,wide,DEoptim,15,1.0370023479359225,1,2.331076889832038,1,5.34774608258158,4.595228077378124,0.7596766057664724,3.6438971734414807,1.1003122936002911,0.2657573547563516,1.628659112576861
88,DFT_CRT,time_scaling_t0,wide,DEoptim,16,1.0370023479359225,1,2.331076889832038,1,5.34774608258158,4.595228077378124,0.7596766057664724,3.6438971734414807,1.1003122936002911,0.2657573547563516,1.628659112576861
88,DFT_CRT,time_scaling_t0,wide,DEoptim,17,1.0370023479359225,1,2.331076889832038,1,5.34774608258158,4.595228077378124,0.7596766057664724,3.6438971734414807,1.1003122936002911,0.2657573547563516,1.628659112576861
88,DFT_CRT,time_scaling_t0,wide,DEoptim,18,1.0370023479359225,1,2.331076889832038,1,5.34774608258158,1.2270607220195222,0.7187649723083819,3.6438971734414807,1.1003122936002911,0.2657573547563516,1.628659112576861
88,DFT_CRT,time_scaling_t0,wide,DEoptim,19,1.1043242998840286,1,2.096538816709537,1,2.6966950041241944,4.426966446613281,0.8480618218786454,3.0782826067460696,0.931949251228478,1.1573195447421636,0.4404348891228441
88,DFT_CRT,time_scaling_t0,wide,DEoptim,20,1.1043242998840286,1,2.096538816709537,1,2.6966950041241944,4.426966446613281,0.8480618218786454,3.0782826067460696,0.931949251228478,1.1573195447421636,0.4404348891228441
88,DFT_CRT,time_scaling_t0,wide,DEoptim,21,1.7559386451239698,1,1.7687717580981555,1,5.85386617667973,2.6025816962234667,0.4896168198730378,3.311417777711417,1.3493772234884092,0.5670309545355849,1.57773143859813
88,DFT_CRT,time_scaling_t0,wide,DEoptim,22,1.6841093590939415,1,2.137185000778548,1,1.4336435543373227,0.49478741362690926,0.4229856386817006,3.1649739682767537,1.4496173752569594,1.083011891596839,0.5800918577380301
88,DFT_CRT,time_scaling_t0,wide,DEoptim,23,1.6841093590939415,1,2.137185000778548,1,1.4336435543373227,0.49478741362690926,0.4229856386817006,3.1649739682767537,1.4496173752569594,1.083011891596839,0.5800918577380301
88,DFT_CRT,time_scaling_t0,wide,DEoptim,24,1.6841093590939415,1,2.137185000778548,1,1.4336435543373227,0.49478741362690926,0.4229856386817006,3.1649739682767537,1.4496173752569594,1.083011891596839,0.5800918577380301
