participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t0
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,1,2.0913494377583266,1,1.934118521399796,1.9507227544928902,1,9.696891973726451,0.609260487232334,2.2361733585502948,0.6059237285517157
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,2,2.853160997755415,1,2.0961723413524913,0.08602032812428662,1,1.4304883556906134,0.0428623585733538,6.3453989731207585,1.1513660096389375
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,3,2.853160997755415,1,2.0961723413524913,0.531205845003297,1,1.4304883556906134,0.0428623585733538,6.3453989731207585,1.1513660096389375
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,4,2.579890797407298,1,2.5526154288427616,0.8827786508065147,1,6.874319412904335,0.1709652440620577,5.077490514056536,1.5463079067561047
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,5,2.579890797407298,1,2.5526154288427616,0.8827786508065147,1,6.874319412904335,0.1709652440620577,5.077490514056536,1.5463079067561047
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,6,2.579890797407298,1,2.5526154288427616,0.8827786508065147,1,6.874319412904335,0.1709652440620577,5.077490514056536,1.5463079067561047
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,7,2.579890797407298,1,2.5526154288427616,0.8827786508065147,1,6.874319412904335,0.1709652440620577,5.077490514056536,1.5463079067561047
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,8,2.2664658762173064,1,0.6468119376621171,0.8827786508065147,1,3.546799507609532,0.1709652440620577,5.077490514056536,1.5463079067561047
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,9,2.0424471592088427,1,1.7350848512449641,0.8827786508065147,1,1.7605461888883507,0.23162811450765786,4.0931206446349435,1.5463079067561047
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,10,2.0424471592088427,1,1.7350848512449641,0.8827786508065147,1,1.7605461888883507,0.23162811450765786,4.0931206446349435,1.5463079067561047
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,11,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,12,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,13,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,14,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,15,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,16,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,17,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,18,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,19,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,20,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,21,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,22,2.8975109763229945,1,1.649559123200656,0.9210493168788223,1,7.015606543496336,0.10120094623584727,4.443390865450959,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,23,2.8975109763229945,1,1.649559123200656,0.3297419848876451,1,7.015606543496336,0.10120094623584727,4.301223999276271,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,24,2.045357730342175,1,0.9978564978059431,0.922210115412337,1,1.1243875593349806,0.15411642595488514,3.9523855174216638,1.3496171817628668
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,25,2.8975109763229945,1,1.649559123200656,0.3297419848876451,1,8.257496593524149,0.06276289188200038,4.301223999276271,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,26,2.8975109763229945,1,1.649559123200656,0.3297419848876451,1,8.257496593524149,0.06276289188200038,4.301223999276271,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,27,2.8975109763229945,1,1.649559123200656,0.3297419848876451,1,8.257496593524149,0.06276289188200038,4.301223999276271,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,28,2.8975109763229945,1,1.649559123200656,0.3297419848876451,1,8.257496593524149,0.06276289188200038,4.301223999276271,1.0363400647728875
20,DFT_CRT,time_and_value_scaling,wide,DEoptimR,29,2.8975109763229945,1,1.649559123200656,0.3297419848876451,1,8.257496593524149,0.06276289188200038,4.301223999276271,1.0363400647728875
