participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
11,DDM,defer_speedup_time_and_value_scaling,wide,DEoptimR,1023,TRUE,-275.87897726260815,567.7579545252163,594.9432561373583
