participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
46,DFT_CRT,time_scaling_t0,wide,DEoptim,0.9834524017679868,1,1.837771358346345,1,1.457563928351601,0.5392605952997072,0.9445340732366928,2.92664179026327,1.4926700270686053,1.340499120708483,1.3923093098964194
