participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
51,DDM,value_scaling_t0,wide,DEoptimR,1.0588453339657748,1,1.0103681552944237,0.32448681172274774,1,0.31878222053788474,2.2726737077390764,1.3458273048373262,1.3997228247735,1.3669707015739725
