participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
45,DDM,time_scaling_t0,wide,DEoptimR,1,0.31168504002736885,1,0.7646328639541753,1,4.873233309481293,6.307433375623077,0.949588725995278,3.1752499460122006,0.9977723570553467,0.809972246340476,0.6035524552247973
45,DDM,time_scaling_t0,wide,DEoptimR,2,0.2185076323268004,1,0.6724040286196397,1,1.9600678766660797,1.7786779208108783,0.9962634972617007,6.01167553309458,0.30593442175822194,0.43897285180864865,0.18900521779432894
45,DDM,time_scaling_t0,wide,DEoptimR,3,0.2185076323268004,1,0.6724040286196397,1,1.9600678766660797,1.7786779208108783,0.9962634972617007,6.01167553309458,0.30593442175822194,0.43897285180864865,0.18900521779432894
45,DDM,time_scaling_t0,wide,DEoptimR,4,0.2185076323268004,1,0.6724040286196397,1,1.9600678766660797,1.7786779208108783,0.9962634972617007,6.01167553309458,0.30593442175822194,0.43897285180864865,0.18900521779432894
45,DDM,time_scaling_t0,wide,DEoptimR,5,0.3285078276526863,1,0.9310253711951924,1,4.349137579721937,0.8266890936056184,0.9981267486308504,8.759557709374699,0.17796721087911097,0.7931668855555056,0.8717366612327613
45,DDM,time_scaling_t0,wide,DEoptimR,6,0.3285078276526863,1,0.9310253711951924,1,4.349137579721937,0.8266890936056184,0.9981267486308504,8.759557709374699,0.17796721087911097,0.7931668855555056,0.8717366612327613
45,DDM,time_scaling_t0,wide,DEoptimR,7,0.3285078276526863,1,0.9310253711951924,1,4.349137579721937,0.8266890936056184,0.9981267486308504,8.759557709374699,0.17796721087911097,0.7931668855555056,0.8717366612327613
45,DDM,time_scaling_t0,wide,DEoptimR,8,0.16925391382634317,1,0.6816989242319634,1,7.341081939065797,2.0585877930024283,0.9990583743154252,9.379778854687348,1.19132184761392,0.392910006384526,0.49899268637129285
45,DDM,time_scaling_t0,wide,DEoptimR,9,0.6155395829189589,1,0.19800624986032822,1,3.0717403154834058,4.255706304571483,0.7695878640725755,4.002701831645681,1.1117427518565333,1.1317899139262304,1.2334250903880275
45,DDM,time_scaling_t0,wide,DEoptimR,10,0.5183045278717464,1,0.8930613266441375,1,0.7033328431782121,1.0145222690723352,0.9452834666418983,8.365092554042814,1.315662811754737,2.2840442432582875,0.19596228701993823
45,DDM,time_scaling_t0,wide,DEoptimR,11,0.5183045278717464,1,0.8930613266441375,1,0.7033328431782121,1.0145222690723352,0.9452834666418983,8.365092554042814,1.315662811754737,2.2840442432582875,0.19596228701993823
45,DDM,time_scaling_t0,wide,DEoptimR,12,0.5183045278717464,1,0.8930613266441375,1,0.7033328431782121,1.0145222690723352,0.9452834666418983,8.365092554042814,1.315662811754737,2.2840442432582875,0.19596228701993823
45,DDM,time_scaling_t0,wide,DEoptimR,13,0.8785064117712471,1,0.2414140113022049,1,8.706545890025682,4.3299495498377585,0.5817470118175416,3.811994558326114,1.574388089508811,0.9111049363484701,1.2832745847297236
45,DDM,time_scaling_t0,wide,DEoptimR,14,0.8785064117712471,1,0.2414140113022049,1,8.706545890025682,4.3299495498377585,0.5817470118175416,3.811994558326114,1.574388089508811,0.9111049363484701,1.2832745847297236
