participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
45,DDM,value_scaling_t0,wide,DEoptimR,0.575222566002901,1,1.000000136471471,0.6407752025593764,1,0.7770046182092276,3.1596016142604073,1.4854793215399278,1.3857531175958349,1.556074626870513
