participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
11,DDM,time_scaling_t0,wide,DEoptim,0.8388413573609995,1,0.4621807995753727,1,0.5766683269991363,1.0104498914118611,0.7477851293680612,2.335060524636139,1.3647042180260176,1.4025887860809223,1.3861941904059354
