participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
68,DDM,value_scaling_t0,wide,DEoptim,1,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.6015465101335989,7.058227322554449,1.074326179001946,1.4025996220647359
68,DDM,value_scaling_t0,wide,DEoptim,2,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.6015465101335989,7.058227322554449,1.074326179001946,1.4025996220647359
68,DDM,value_scaling_t0,wide,DEoptim,3,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.8112737636856089,5.258684949336239,1.1449547876669095,1.025990983939264
68,DDM,value_scaling_t0,wide,DEoptim,4,0.5465277834516019,1,0.15142994793131948,0.1089219647506252,1,0.8280116043645424,4.946821597556585,0.3303098644246347,1.5586997598409653
68,DDM,value_scaling_t0,wide,DEoptim,5,0.5927977265091613,1,1.8745373161509633,0.37325047553051266,1,0.7397093832746474,5.359045868732268,1.0720697512868793,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,6,0.5260674225280062,1,2.7751259619835764,0.16204065624857322,1,0.5507077570887553,2.4186054822565435,0.4944359371494316,1.6218709334079175
68,DDM,value_scaling_t0,wide,DEoptim,7,0.5260674225280062,1,2.7751259619835764,0.16204065624857322,1,0.5507077570887553,2.4186054822565435,0.4944359371494316,1.6218709334079175
68,DDM,value_scaling_t0,wide,DEoptim,8,0.5927977265091613,1,1.8745373161509633,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.0720697512868793,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,9,0.5927977265091613,1,1.8745373161509633,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.0720697512868793,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,10,0.5927977265091613,1,1.8745373161509633,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.0720697512868793,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,11,0.6600954343534244,1,2.1955009941011667,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.0720697512868793,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,12,0.6600954343534244,1,2.1955009941011667,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.0720697512868793,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,13,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.0720697512868793,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,14,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.0720697512868793,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,15,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.0720697512868793,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,16,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.0720697512868793,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,17,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.0720697512868793,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,18,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.2982963402629732,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,19,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.2982963402629732,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,20,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.2982963402629732,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,21,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.0400974476570264,1.2982963402629732,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,22,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.238872501160358,1.2296836416643653,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,23,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.238872501160358,1.2296836416643653,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,24,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.238872501160358,1.2296836416643653,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,25,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.238872501160358,1.2296836416643653,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,26,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.238872501160358,1.2296836416643653,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,27,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.238872501160358,1.2296836416643653,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,28,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.238872501160358,1.2296836416643653,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,29,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.238872501160358,1.2296836416643653,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,30,0.6600954343534244,1,1.6786658274941146,0.37325047553051266,1,0.7397093832746474,3.238872501160358,1.2296836416643653,1.524767987842206
68,DDM,value_scaling_t0,wide,DEoptim,31,0.8378184628789314,1,1.477302193343096,0.3767722815839132,1,0.5609568119386676,3.974303715137474,1.2296417345787871,1.3475091405058714
68,DDM,value_scaling_t0,wide,DEoptim,32,0.8378184628789314,1,1.477302193343096,0.3767722815839132,1,0.5609568119386676,3.974303715137474,1.2296417345787871,1.3475091405058714
68,DDM,value_scaling_t0,wide,DEoptim,33,0.8378184628789314,1,1.477302193343096,0.3767722815839132,1,0.5609568119386676,3.974303715137474,1.2296417345787871,1.3475091405058714
68,DDM,value_scaling_t0,wide,DEoptim,34,0.8378184628789314,1,1.477302193343096,0.3767722815839132,1,0.5609568119386676,3.974303715137474,1.2296417345787871,1.3475091405058714
68,DDM,value_scaling_t0,wide,DEoptim,35,0.8378184628789314,1,1.477302193343096,0.3767722815839132,1,0.5609568119386676,3.974303715137474,1.2296417345787871,1.3475091405058714
68,DDM,value_scaling_t0,wide,DEoptim,36,0.8378184628789314,1,1.477302193343096,0.3767722815839132,1,0.5609568119386676,3.974303715137474,1.2296417345787871,1.3475091405058714
68,DDM,value_scaling_t0,wide,DEoptim,37,0.8378184628789314,1,1.477302193343096,0.3767722815839132,1,0.5609568119386676,3.974303715137474,1.2296417345787871,1.3475091405058714
68,DDM,value_scaling_t0,wide,DEoptim,38,0.8378184628789314,1,1.477302193343096,0.3767722815839132,1,0.5609568119386676,3.754919298818064,1.2296417345787871,1.3475091405058714
68,DDM,value_scaling_t0,wide,DEoptim,39,0.8378184628789314,1,1.477302193343096,0.3767722815839132,1,0.5609568119386676,3.754919298818064,1.2296417345787871,1.3475091405058714
68,DDM,value_scaling_t0,wide,DEoptim,40,0.8378184628789314,1,1.477302193343096,0.3767722815839132,1,0.5609568119386676,3.754919298818064,1.2296417345787871,1.3475091405058714
68,DDM,value_scaling_t0,wide,DEoptim,41,0.8378184628789314,1,1.477302193343096,0.3767722815839132,1,0.5609568119386676,3.754919298818064,1.2296417345787871,1.3475091405058714
