participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
35,DDM,time_and_value_scaling_t0,wide,DEoptim,0.6488628325318982,1,0.7406613413647622,0.5198847054583049,1,0.9229684177023164,0.772423067000434,4.106350729953628,1.4267129178681313,1.4656720011098883
